0	,	7196
1	,	7199
2	,	7202
3	,	7205
4	,	7208
5	,	7213
6	,	7219
7	,	7226
8	,	7234
9	,	7245
10	,	7255
11	,	7266
12	,	7277
13	,	7288
14	,	7298
15	,	7308
16	,	7318
17	,	7329
18	,	7340
19	,	7351
20	,	7363
21	,	7373
22	,	7383
23	,	7392
24	,	7401
25	,	7409
26	,	7418
27	,	7428
28	,	7438
29	,	7448
30	,	7457
31	,	7467
32	,	7475
33	,	7484
34	,	7492
35	,	7501
36	,	7509
37	,	7518
38	,	7526
39	,	7535
40	,	7544
41	,	7552
42	,	7560
43	,	7568
44	,	7575
45	,	7583
46	,	7590
47	,	7597
48	,	7605
49	,	7611
50	,	7618
51	,	7625
52	,	7631
53	,	7637
54	,	7643
55	,	7650
56	,	7656
57	,	7662
58	,	7668
59	,	7675
60	,	7680
61	,	7686
62	,	7692
63	,	7697
64	,	7703
65	,	7708
66	,	7714
67	,	7720
68	,	7725
69	,	7730
70	,	7736
71	,	7741
72	,	7746
73	,	7751
74	,	7756
75	,	7761
76	,	7766
77	,	7771
78	,	7776
79	,	7781
80	,	7785
81	,	7790
82	,	7794
83	,	7798
84	,	7803
85	,	7807
86	,	7811
87	,	7815
88	,	7820
89	,	7824
90	,	7828
91	,	7832
92	,	7836
93	,	7839
94	,	7843
95	,	7847
96	,	7850
97	,	7854
98	,	7858
99	,	7862
100	,	7866
101	,	7870
102	,	7874
103	,	7878
104	,	7881
105	,	7885
106	,	7889
107	,	7893
108	,	7896
109	,	7900
110	,	7904
111	,	7907
112	,	7911
113	,	7914
114	,	7917
115	,	7920
116	,	7923
117	,	7926
118	,	7929
119	,	7932
120	,	7935
121	,	7938
122	,	7941
123	,	7944
124	,	7947
125	,	7950
126	,	7953
127	,	7956
128	,	7959
129	,	7962
130	,	7966
131	,	7969
132	,	7972
133	,	7975
134	,	7978
135	,	7981
136	,	7984
137	,	7986
138	,	7989
139	,	7991
140	,	7993
141	,	7996
142	,	7998
143	,	8000
144	,	8003
145	,	8005
146	,	8008
147	,	8011
148	,	8014
149	,	8017
150	,	8019
151	,	8022
152	,	8024
153	,	8027
154	,	8029
155	,	8032
156	,	8034
157	,	8037
158	,	8039
159	,	8041
160	,	8044
161	,	8046
162	,	8049
163	,	8051
164	,	8054
165	,	8056
166	,	8059
167	,	8061
168	,	8064
169	,	8067
170	,	8069
171	,	8071
172	,	8073
173	,	8074
174	,	8076
175	,	8077
176	,	8079
177	,	8082
178	,	8084
179	,	8087
180	,	8090
181	,	8092
182	,	8095
183	,	8098
184	,	8100
185	,	8102
186	,	8103
187	,	8104
188	,	8106
189	,	8107
190	,	8109
191	,	8112
192	,	8114
193	,	8116
194	,	8118
195	,	8120
196	,	8122
197	,	8124
198	,	8127
199	,	8129
200	,	8132
201	,	8134
202	,	8137
203	,	8139
204	,	8141
205	,	8143
206	,	8146
207	,	8148
208	,	8150
209	,	8152
210	,	8154
211	,	8156
212	,	8157
213	,	8159
214	,	8160
215	,	8162
216	,	8164
217	,	8166
218	,	8168
219	,	8171
220	,	8173
221	,	8175
222	,	8177
223	,	8179
224	,	8181
225	,	8183
226	,	8184
227	,	8185
228	,	8185
229	,	8186
230	,	8188
231	,	8189
232	,	8191
233	,	8193
234	,	8195
235	,	8197
236	,	8198
237	,	8200
238	,	8202
239	,	8204
240	,	8206
241	,	8208
242	,	8211
243	,	8213
244	,	8215
245	,	8217
246	,	8219
247	,	8221
248	,	8222
249	,	8224
250	,	8227
251	,	8229
252	,	8231
253	,	8233
254	,	8234
255	,	8236
256	,	8238
257	,	8239
258	,	8241
259	,	8243
260	,	8245
261	,	8247
262	,	8249
263	,	8251
264	,	8253
265	,	8254
266	,	8256
267	,	8257
268	,	8259
269	,	8261
270	,	8263
271	,	8265
272	,	8267
273	,	8269
274	,	8270
275	,	8272
276	,	8273
277	,	8275
278	,	8277
279	,	8279
280	,	8281
281	,	8283
282	,	8285
283	,	8286
284	,	8288
285	,	8290
286	,	8291
287	,	8293
288	,	8295
289	,	8297
290	,	8299
291	,	8300
292	,	8302
293	,	8303
294	,	8304
295	,	8305
296	,	8305
297	,	8305
298	,	8305
299	,	8306
300	,	8307
301	,	8308
302	,	8310
303	,	8312
304	,	8314
305	,	8315
306	,	8317
307	,	8319
308	,	8321
309	,	8323
310	,	8324
311	,	8326
312	,	8327
313	,	8328
314	,	8329
315	,	8329
316	,	8330
317	,	8331
318	,	8333
319	,	8335
320	,	8336
321	,	8338
322	,	8340
323	,	8342
324	,	8344
325	,	8346
326	,	8348
327	,	8349
328	,	8351
329	,	8353
330	,	8355
331	,	8356
332	,	8358
333	,	8359
334	,	8361
335	,	8362
