130	,	0.253000000	,	0.200880000	,	0.075251000	,	0
131	,	0.252778000	,	0.200832000	,	0.075023000	,	0
132	,	0.252862000	,	0.200956000	,	0.075132000	,	0
133	,	0.252394000	,	0.200342000	,	0.074251000	,	0
134	,	0.252559000	,	0.200545000	,	0.074877000	,	0
135	,	0.252498000	,	0.200743000	,	0.075465000	,	0
136	,	0.253626000	,	0.201633000	,	0.076360000	,	0
137	,	0.253992000	,	0.201843000	,	0.075968000	,	0
138	,	0.252152000	,	0.200346000	,	0.074594000	,	0
139	,	0.253256000	,	0.201340000	,	0.075507000	,	0
140	,	0.254988000	,	0.202806000	,	0.076602000	,	0
141	,	0.252217000	,	0.200221000	,	0.074835000	,	0
142	,	0.252850000	,	0.200989000	,	0.075923000	,	0
143	,	0.256402000	,	0.204011000	,	0.078278000	,	0
144	,	0.254146000	,	0.201952000	,	0.076002000	,	0
145	,	0.252619000	,	0.200642000	,	0.075281000	,	0
146	,	0.255087000	,	0.202982000	,	0.077386000	,	0
147	,	0.254189000	,	0.201952000	,	0.076089000	,	0
148	,	0.252972000	,	0.201045000	,	0.075711000	,	0
149	,	0.253134000	,	0.201132000	,	0.076422000	,	0
150	,	0.252657000	,	0.200627000	,	0.075529000	,	0
151	,	0.252136000	,	0.200338000	,	0.075255000	,	0
152	,	0.252271000	,	0.200167000	,	0.075420000	,	0
153	,	0.252099000	,	0.200012000	,	0.075068000	,	0
154	,	0.252280000	,	0.200119000	,	0.074551000	,	0
155	,	0.252301000	,	0.200199000	,	0.075640000	,	0
156	,	0.253456000	,	0.201038000	,	0.076542000	,	0
157	,	0.253847000	,	0.201307000	,	0.076050000	,	0
158	,	0.251485000	,	0.199314000	,	0.074697000	,	0
159	,	0.252825000	,	0.200459000	,	0.075764000	,	0
160	,	0.254437000	,	0.202001000	,	0.076327000	,	0
161	,	0.251695000	,	0.199637000	,	0.074453000	,	0
162	,	0.252352000	,	0.200255000	,	0.076066000	,	0
163	,	0.255988000	,	0.203505000	,	0.078724000	,	0
164	,	0.253728000	,	0.201376000	,	0.076313000	,	0
165	,	0.252127000	,	0.200096000	,	0.075838000	,	0
166	,	0.254788000	,	0.202427000	,	0.077314000	,	0
167	,	0.253816000	,	0.201461000	,	0.075757000	,	0
168	,	0.252638000	,	0.200652000	,	0.075553000	,	0
169	,	0.253274000	,	0.200941000	,	0.076400000	,	0
170	,	0.252917000	,	0.200527000	,	0.075880000	,	0
171	,	0.252837000	,	0.200396000	,	0.075874000	,	0
172	,	0.252460000	,	0.200038000	,	0.075881000	,	0
173	,	0.252094000	,	0.199683000	,	0.074320000	,	0
174	,	0.252329000	,	0.200102000	,	0.074597000	,	0
175	,	0.252330000	,	0.200321000	,	0.075547000	,	0
176	,	0.253591000	,	0.201395000	,	0.076365000	,	0
177	,	0.253978000	,	0.201580000	,	0.076245000	,	0
178	,	0.251974000	,	0.199899000	,	0.074964000	,	0
179	,	0.252940000	,	0.200842000	,	0.075879000	,	0
180	,	0.254369000	,	0.202197000	,	0.076251000	,	0
181	,	0.251864000	,	0.199851000	,	0.074574000	,	0
182	,	0.252642000	,	0.200679000	,	0.076007000	,	0
183	,	0.256843000	,	0.204345000	,	0.078969000	,	0
184	,	0.254192000	,	0.201995000	,	0.077184000	,	0
185	,	0.252764000	,	0.200703000	,	0.075880000	,	0
186	,	0.255302000	,	0.202777000	,	0.077385000	,	0
187	,	0.254163000	,	0.201711000	,	0.076024000	,	0
188	,	0.252983000	,	0.200799000	,	0.075516000	,	0
189	,	0.253554000	,	0.201297000	,	0.076328000	,	0
190	,	0.253492000	,	0.200970000	,	0.076237000	,	0
191	,	0.252941000	,	0.200643000	,	0.076022000	,	0
192	,	0.252667000	,	0.200203000	,	0.076093000	,	0
193	,	0.252106000	,	0.199632000	,	0.074890000	,	0
194	,	0.252320000	,	0.199775000	,	0.074615000	,	0
195	,	0.252885000	,	0.200471000	,	0.075276000	,	0
196	,	0.254327000	,	0.201486000	,	0.076542000	,	0
197	,	0.254524000	,	0.201663000	,	0.076621000	,	0
198	,	0.252057000	,	0.199566000	,	0.074842000	,	0
199	,	0.253091000	,	0.200649000	,	0.076154000	,	0
200	,	0.254390000	,	0.201765000	,	0.076328000	,	0
201	,	0.251839000	,	0.199502000	,	0.074795000	,	0
202	,	0.252821000	,	0.200252000	,	0.075781000	,	0
203	,	0.256903000	,	0.204316000	,	0.078583000	,	0
204	,	0.254693000	,	0.201986000	,	0.076427000	,	0
205	,	0.253009000	,	0.200623000	,	0.075888000	,	0
206	,	0.255591000	,	0.202886000	,	0.077610000	,	0
207	,	0.254543000	,	0.201917000	,	0.075942000	,	0
208	,	0.253317000	,	0.200975000	,	0.075351000	,	0
209	,	0.253760000	,	0.201450000	,	0.076068000	,	0
210	,	0.253605000	,	0.201226000	,	0.076040000	,	0
211	,	0.253162000	,	0.201077000	,	0.076034000	,	0
212	,	0.252534000	,	0.200876000	,	0.076118000	,	0
213	,	0.252637000	,	0.200298000	,	0.075322000	,	0
214	,	0.252464000	,	0.200509000	,	0.074770000	,	0
215	,	0.252397000	,	0.200600000	,	0.075018000	,	0
216	,	0.254259000	,	0.202019000	,	0.076019000	,	0
217	,	0.254731000	,	0.202470000	,	0.076099000	,	0
218	,	0.252648000	,	0.200762000	,	0.075126000	,	0
219	,	0.253719000	,	0.201568000	,	0.076544000	,	0
220	,	0.254992000	,	0.202761000	,	0.076710000	,	0
221	,	0.252253000	,	0.200325000	,	0.074618000	,	0
222	,	0.253059000	,	0.201069000	,	0.075460000	,	0
223	,	0.257404000	,	0.205015000	,	0.078428000	,	0
224	,	0.254974000	,	0.202915000	,	0.076412000	,	0
225	,	0.253331000	,	0.201419000	,	0.075744000	,	0
226	,	0.255913000	,	0.203686000	,	0.077776000	,	0
227	,	0.254815000	,	0.202404000	,	0.076387000	,	0
228	,	0.253589000	,	0.201330000	,	0.075396000	,	0
229	,	0.253946000	,	0.201713000	,	0.075864000	,	0
230	,	0.254139000	,	0.201836000	,	0.075371000	,	0
231	,	0.253866000	,	0.201696000	,	0.075621000	,	0
232	,	0.253354000	,	0.201346000	,	0.075964000	,	0
233	,	0.253298000	,	0.200899000	,	0.075351000	,	0
234	,	0.253473000	,	0.201122000	,	0.075028000	,	0
235	,	0.253707000	,	0.201611000	,	0.075906000	,	0
236	,	0.255226000	,	0.202806000	,	0.075974000	,	0
237	,	0.255887000	,	0.203143000	,	0.076212000	,	0
238	,	0.253730000	,	0.201653000	,	0.075110000	,	0
239	,	0.254690000	,	0.202283000	,	0.076556000	,	0
240	,	0.256046000	,	0.203447000	,	0.077063000	,	0
241	,	0.253123000	,	0.201067000	,	0.074674000	,	0
242	,	0.253671000	,	0.201535000	,	0.075766000	,	0
243	,	0.258025000	,	0.205540000	,	0.078410000	,	0
244	,	0.255700000	,	0.203262000	,	0.076011000	,	0
245	,	0.254463000	,	0.202261000	,	0.076489000	,	0
246	,	0.256990000	,	0.204419000	,	0.077743000	,	0
247	,	0.255819000	,	0.203263000	,	0.076652000	,	0
248	,	0.254382000	,	0.202230000	,	0.075619000	,	0
249	,	0.254820000	,	0.202341000	,	0.076127000	,	0
250	,	0.254798000	,	0.202369000	,	0.075639000	,	0
251	,	0.254622000	,	0.202378000	,	0.075340000	,	0
252	,	0.254149000	,	0.202001000	,	0.075792000	,	0
253	,	0.253808000	,	0.201346000	,	0.075365000	,	0
254	,	0.253862000	,	0.201425000	,	0.075365000	,	0
255	,	0.253909000	,	0.201551000	,	0.075307000	,	0
256	,	0.255160000	,	0.202684000	,	0.076037000	,	0
257	,	0.255857000	,	0.203224000	,	0.076102000	,	0
258	,	0.253860000	,	0.201523000	,	0.075053000	,	0
259	,	0.254944000	,	0.202573000	,	0.076328000	,	0
260	,	0.256451000	,	0.203830000	,	0.077395000	,	0
261	,	0.253595000	,	0.201214000	,	0.075241000	,	0
262	,	0.253898000	,	0.201627000	,	0.075925000	,	0
263	,	0.257648000	,	0.205015000	,	0.078045000	,	0
264	,	0.255797000	,	0.203406000	,	0.076329000	,	0
265	,	0.253949000	,	0.201965000	,	0.075359000	,	0
266	,	0.256752000	,	0.204330000	,	0.077599000	,	0
267	,	0.255493000	,	0.202984000	,	0.076286000	,	0
268	,	0.253920000	,	0.201983000	,	0.075921000	,	0
269	,	0.254308000	,	0.202113000	,	0.076082000	,	0
270	,	0.254411000	,	0.202243000	,	0.075577000	,	0
271	,	0.254058000	,	0.202106000	,	0.075669000	,	0
272	,	0.253788000	,	0.201894000	,	0.075713000	,	0
273	,	0.253976000	,	0.201897000	,	0.075662000	,	0
274	,	0.253690000	,	0.201645000	,	0.075040000	,	0
275	,	0.253632000	,	0.201569000	,	0.075631000	,	0
276	,	0.254885000	,	0.202718000	,	0.076558000	,	0
277	,	0.255685000	,	0.203487000	,	0.076185000	,	0
278	,	0.253718000	,	0.201690000	,	0.074894000	,	0
279	,	0.254704000	,	0.202805000	,	0.075860000	,	0
280	,	0.256404000	,	0.204165000	,	0.077077000	,	0
281	,	0.253467000	,	0.201411000	,	0.074998000	,	0
282	,	0.253903000	,	0.202027000	,	0.075981000	,	0
283	,	0.257654000	,	0.205236000	,	0.078322000	,	0
284	,	0.255490000	,	0.203351000	,	0.076217000	,	0
285	,	0.254326000	,	0.202329000	,	0.075503000	,	0
286	,	0.257024000	,	0.204616000	,	0.077680000	,	0
287	,	0.255921000	,	0.203535000	,	0.076204000	,	0
288	,	0.254376000	,	0.202503000	,	0.076088000	,	0
289	,	0.254792000	,	0.202487000	,	0.076560000	,	0
290	,	0.254738000	,	0.202468000	,	0.076263000	,	0
291	,	0.254314000	,	0.202238000	,	0.075610000	,	0
292	,	0.253868000	,	0.202002000	,	0.075195000	,	0
293	,	0.254343000	,	0.202178000	,	0.075371000	,	0
294	,	0.254012000	,	0.201840000	,	0.075300000	,	0
295	,	0.253651000	,	0.201578000	,	0.075644000	,	0
296	,	0.254954000	,	0.202552000	,	0.076807000	,	0
297	,	0.255809000	,	0.203285000	,	0.076260000	,	0
298	,	0.253638000	,	0.201330000	,	0.075026000	,	0
299	,	0.254751000	,	0.202500000	,	0.075756000	,	0
300	,	0.256490000	,	0.204041000	,	0.077053000	,	0
301	,	0.253627000	,	0.201272000	,	0.074934000	,	0
302	,	0.254056000	,	0.201813000	,	0.075821000	,	0
303	,	0.258156000	,	0.205461000	,	0.079051000	,	0
304	,	0.255839000	,	0.203390000	,	0.076578000	,	0
305	,	0.254058000	,	0.201920000	,	0.075692000	,	0
306	,	0.257062000	,	0.204608000	,	0.077285000	,	0
307	,	0.256163000	,	0.203635000	,	0.076333000	,	0
308	,	0.254607000	,	0.202361000	,	0.076015000	,	0
309	,	0.254802000	,	0.202491000	,	0.076577000	,	0
310	,	0.254951000	,	0.202637000	,	0.076367000	,	0
311	,	0.254281000	,	0.202260000	,	0.075898000	,	0
312	,	0.253680000	,	0.201731000	,	0.075697000	,	0
313	,	0.254061000	,	0.201854000	,	0.075077000	,	0
314	,	0.253846000	,	0.201820000	,	0.075019000	,	0
315	,	0.253433000	,	0.201646000	,	0.075844000	,	0
316	,	0.254979000	,	0.202730000	,	0.076724000	,	0
317	,	0.255975000	,	0.203583000	,	0.076778000	,	0
318	,	0.253667000	,	0.201523000	,	0.074908000	,	0
319	,	0.254554000	,	0.202300000	,	0.075856000	,	0
320	,	0.256318000	,	0.203858000	,	0.076908000	,	0
321	,	0.253642000	,	0.201521000	,	0.074876000	,	0
322	,	0.254004000	,	0.201889000	,	0.076048000	,	0
323	,	0.258417000	,	0.205836000	,	0.078871000	,	0
324	,	0.256314000	,	0.203815000	,	0.077107000	,	0
325	,	0.254145000	,	0.202043000	,	0.075779000	,	0
326	,	0.257065000	,	0.204414000	,	0.077388000	,	0
327	,	0.256211000	,	0.203784000	,	0.076299000	,	0
328	,	0.254707000	,	0.202622000	,	0.075530000	,	0
329	,	0.254864000	,	0.202605000	,	0.076459000	,	0
330	,	0.254941000	,	0.202525000	,	0.076108000	,	0
331	,	0.254412000	,	0.202459000	,	0.075807000	,	0
332	,	0.253732000	,	0.201657000	,	0.075853000	,	0
333	,	0.254084000	,	0.201713000	,	0.075003000	,	0
334	,	0.253794000	,	0.201666000	,	0.074625000	,	0
335	,	0.253567000	,	0.201733000	,	0.075438000	,	0
336	,	0.255150000	,	0.202853000	,	0.076556000	,	0
337	,	0.256200000	,	0.203703000	,	0.076764000	,	0
338	,	0.253705000	,	0.201514000	,	0.075555000	,	0
339	,	0.253986000	,	0.201929000	,	0.075707000	,	0
340	,	0.255887000	,	0.203520000	,	0.076788000	,	0
341	,	0.253033000	,	0.201129000	,	0.074680000	,	0
342	,	0.253496000	,	0.201599000	,	0.075804000	,	0
343	,	0.257809000	,	0.205415000	,	0.078738000	,	0
344	,	0.255788000	,	0.203661000	,	0.077052000	,	0
345	,	0.253573000	,	0.201687000	,	0.075776000	,	0
346	,	0.256214000	,	0.203867000	,	0.077676000	,	0
347	,	0.255846000	,	0.203402000	,	0.076714000	,	0
348	,	0.253858000	,	0.201795000	,	0.075862000	,	0
349	,	0.254507000	,	0.202325000	,	0.076649000	,	0
350	,	0.254689000	,	0.202257000	,	0.076409000	,	0
351	,	0.254017000	,	0.201864000	,	0.076317000	,	0
352	,	0.253360000	,	0.201236000	,	0.076289000	,	0
353	,	0.253537000	,	0.201177000	,	0.075901000	,	0
354	,	0.253452000	,	0.201142000	,	0.075316000	,	0
355	,	0.253149000	,	0.201073000	,	0.075723000	,	0
356	,	0.254911000	,	0.202529000	,	0.076870000	,	0
357	,	0.256067000	,	0.203474000	,	0.077251000	,	0
358	,	0.253397000	,	0.201250000	,	0.076103000	,	0
359	,	0.254240000	,	0.202282000	,	0.077014000	,	0
360	,	0.256011000	,	0.203615000	,	0.077866000	,	0
361	,	0.253043000	,	0.201040000	,	0.075195000	,	0
362	,	0.253439000	,	0.201440000	,	0.075935000	,	0
363	,	0.257890000	,	0.205538000	,	0.079235000	,	0
364	,	0.255870000	,	0.203562000	,	0.077101000	,	0
365	,	0.253572000	,	0.201525000	,	0.076229000	,	0
366	,	0.256554000	,	0.204094000	,	0.077837000	,	0
367	,	0.255556000	,	0.202951000	,	0.076803000	,	0
368	,	0.254143000	,	0.201921000	,	0.075901000	,	0
369	,	0.254458000	,	0.202207000	,	0.076331000	,	0
370	,	0.254822000	,	0.202327000	,	0.076440000	,	0
371	,	0.254072000	,	0.201717000	,	0.075954000	,	0
372	,	0.252973000	,	0.200860000	,	0.076015000	,	0
373	,	0.253261000	,	0.200781000	,	0.075731000	,	0
374	,	0.253593000	,	0.200976000	,	0.075223000	,	0
375	,	0.252671000	,	0.200755000	,	0.075063000	,	0
376	,	0.253912000	,	0.201546000	,	0.076231000	,	0
377	,	0.255325000	,	0.202656000	,	0.076478000	,	0
378	,	0.252614000	,	0.200587000	,	0.075365000	,	0
379	,	0.252934000	,	0.200825000	,	0.075900000	,	0
380	,	0.254550000	,	0.202278000	,	0.077256000	,	0
381	,	0.251762000	,	0.199846000	,	0.074836000	,	0
382	,	0.252576000	,	0.200484000	,	0.075703000	,	0
383	,	0.256412000	,	0.204114000	,	0.077876000	,	0
384	,	0.254441000	,	0.202312000	,	0.076587000	,	0
385	,	0.253022000	,	0.200984000	,	0.076311000	,	0
386	,	0.255202000	,	0.202969000	,	0.077593000	,	0
387	,	0.254216000	,	0.202068000	,	0.076134000	,	0
388	,	0.252892000	,	0.201007000	,	0.075756000	,	0
389	,	0.253117000	,	0.201130000	,	0.076074000	,	0
390	,	0.253020000	,	0.200922000	,	0.075437000	,	0
391	,	0.252670000	,	0.200736000	,	0.075773000	,	0
392	,	0.252397000	,	0.200499000	,	0.075781000	,	0
393	,	0.251992000	,	0.199939000	,	0.075453000	,	0
394	,	0.252101000	,	0.200175000	,	0.074689000	,	0
395	,	0.252017000	,	0.200108000	,	0.075299000	,	0
396	,	0.253035000	,	0.200909000	,	0.075639000	,	0
397	,	0.253743000	,	0.201533000	,	0.075577000	,	0
398	,	0.252277000	,	0.200170000	,	0.074915000	,	0
399	,	0.253212000	,	0.201025000	,	0.076260000	,	0
400	,	0.253833000	,	0.201758000	,	0.076792000	,	0
401	,	0.253206000	,	0.200927000	,	0.075784000	,	0
402	,	0.258514000	,	0.205436000	,	0.078430000	,	0
403	,	0.267746000	,	0.213132000	,	0.081701000	,	0
404	,	0.270782000	,	0.215489000	,	0.081373000	,	0
405	,	0.275037000	,	0.218773000	,	0.082162000	,	0
406	,	0.283444000	,	0.225876000	,	0.085526000	,	0
407	,	0.288156000	,	0.229285000	,	0.084755000	,	0
408	,	0.292821000	,	0.233143000	,	0.085467000	,	0
409	,	0.299506000	,	0.238658000	,	0.087549000	,	0
410	,	0.305388000	,	0.243467000	,	0.087437000	,	0
411	,	0.311636000	,	0.248512000	,	0.089572000	,	0
412	,	0.317695000	,	0.253458000	,	0.091461000	,	0
413	,	0.324038000	,	0.258184000	,	0.091692000	,	0
414	,	0.329554000	,	0.262954000	,	0.092099000	,	0
415	,	0.334925000	,	0.267814000	,	0.094166000	,	0
416	,	0.342326000	,	0.273857000	,	0.095736000	,	0
417	,	0.346970000	,	0.278015000	,	0.095078000	,	0
418	,	0.348312000	,	0.279194000	,	0.094133000	,	0
419	,	0.354057000	,	0.284099000	,	0.097404000	,	0
420	,	0.360129000	,	0.289091000	,	0.098681000	,	0
421	,	0.358073000	,	0.286850000	,	0.095388000	,	0
422	,	0.362771000	,	0.290875000	,	0.098851000	,	0
423	,	0.372290000	,	0.298841000	,	0.103219000	,	0
424	,	0.371069000	,	0.297097000	,	0.100217000	,	0
425	,	0.371534000	,	0.296930000	,	0.101037000	,	0
426	,	0.377966000	,	0.301973000	,	0.104980000	,	0
427	,	0.378053000	,	0.301393000	,	0.103694000	,	0
428	,	0.377007000	,	0.299940000	,	0.103544000	,	0
429	,	0.380130000	,	0.302036000	,	0.105807000	,	0
430	,	0.381411000	,	0.302084000	,	0.105184000	,	0
431	,	0.382040000	,	0.302468000	,	0.106257000	,	0
432	,	0.383909000	,	0.303526000	,	0.108849000	,	0
433	,	0.386916000	,	0.304669000	,	0.109282000	,	0
434	,	0.386843000	,	0.304049000	,	0.108487000	,	0
435	,	0.388022000	,	0.304755000	,	0.111617000	,	0
436	,	0.392983000	,	0.308139000	,	0.113745000	,	0
437	,	0.393061000	,	0.307364000	,	0.112304000	,	0
438	,	0.390325000	,	0.304466000	,	0.112004000	,	0
439	,	0.395455000	,	0.308351000	,	0.116858000	,	0
440	,	0.401132000	,	0.312704000	,	0.120440000	,	0
441	,	0.395290000	,	0.306411000	,	0.115579000	,	0
442	,	0.400028000	,	0.310012000	,	0.120194000	,	0
443	,	0.409478000	,	0.317602000	,	0.126323000	,	0
444	,	0.405669000	,	0.313645000	,	0.122587000	,	0
445	,	0.406168000	,	0.313245000	,	0.123916000	,	0
446	,	0.414340000	,	0.319596000	,	0.129401000	,	0
447	,	0.415107000	,	0.319128000	,	0.128114000	,	0
448	,	0.411668000	,	0.315666000	,	0.127996000	,	0
449	,	0.415881000	,	0.318820000	,	0.131786000	,	0
450	,	0.418430000	,	0.319509000	,	0.132009000	,	0
451	,	0.418329000	,	0.318988000	,	0.132268000	,	0
452	,	0.421883000	,	0.321179000	,	0.135559000	,	0
453	,	0.424741000	,	0.322041000	,	0.136976000	,	0
454	,	0.422468000	,	0.318981000	,	0.135513000	,	0
455	,	0.425137000	,	0.320926000	,	0.138809000	,	0
456	,	0.431521000	,	0.324870000	,	0.143410000	,	0
457	,	0.428424000	,	0.320388000	,	0.140574000	,	0
458	,	0.423713000	,	0.315258000	,	0.139853000	,	0
459	,	0.428635000	,	0.318429000	,	0.146622000	,	0
460	,	0.434855000	,	0.322469000	,	0.151369000	,	0
461	,	0.428220000	,	0.315135000	,	0.145682000	,	0
462	,	0.433796000	,	0.318987000	,	0.152042000	,	0
463	,	0.444087000	,	0.326607000	,	0.159683000	,	0
464	,	0.438907000	,	0.320170000	,	0.155423000	,	0
465	,	0.438142000	,	0.318533000	,	0.157099000	,	0
466	,	0.446108000	,	0.323803000	,	0.163920000	,	0
